Date,CHDVD.SW,ZURN.SW,ROP.SW,NOVN.SW,NESN.SW,HOLN.SW,SREN.SW,SLHN.SW,SIKA.SW,HBAN.SW,GIVN.SW
2023-07-03,126.50028228759766,362.4606018066406,246.60455322265625,75.77842712402344,96.86705780029295,54.97900390625,75.5182113647461,457.8830871582031,238.43099975585935,107.05150604248048,2780.1494140625
2023-07-04,126.50028228759766,361.2705383300781,247.7769317626953,76.01807403564453,96.07659912109376,53.700416564941406,74.70008087158203,459.45355224609375,239.6595458984375,107.31649780273438,2823.383544921875
2023-07-05,125.98595428466795,357.2753295898437,249.6256561279297,76.13788604736328,96.02271270751952,53.554290771484375,73.8652572631836,455.9635620117188,238.90350341796875,106.87486267089844,2794.24755859375
2023-07-06,123.77410888671876,351.8349914550781,244.12452697753903,75.03382110595703,95.28614807128906,51.45376968383789,72.46275329589844,447.2386779785156,231.6267852783203,106.25657653808594,2752.89306640625
2023-07-07,122.6939468383789,348.9448547363281,239.1645050048828,72.671630859375,94.0106430053711,51.50856399536133,74.1657943725586,450.3796997070313,231.34326171875,107.2281723022461,2751.01318359375
2023-07-10,123.00260162353516,348.51983642578125,239.2095642089844,73.4162368774414,94.83702087402344,52.22091674804688,73.9654312133789,448.6346740722656,232.57180786132807,107.58147430419922,2750.073486328125
2023-07-11,123.12258911132812,348.1797790527344,238.84886169433597,73.23650360107422,94.3878936767578,53.02459716796875,74.43293762207031,453.1716613769531,240.321044921875,108.81803894042967,2787.66845703125
2023-07-12,124.04845428466795,349.7098693847656,239.8408660888672,72.78289794921875,94.04655456542967,53.79174423217773,75.534912109375,459.6280517578125,240.2265472412109,109.52465057373048,2826.203369140625
2023-07-13,124.21988677978516,348.434814453125,241.3288726806641,72.40631103515625,94.4058609008789,53.937870025634766,75.65177917480469,462.2455139160156,233.61134338378903,110.58456420898438,2812.10498046875
2023-07-14,125.00862884521484,348.34979248046875,244.5754547119141,72.71442413330078,94.49568176269533,53.9926643371582,75.25106048583984,461.0240478515625,237.4859619140625,109.96627807617188,2817.744384765625
2023-07-17,124.45997619628906,347.07470703125,241.86997985839844,72.68018341064453,94.08248138427734,53.57255935668945,75.451416015625,460.84954833984375,239.09251403808597,109.96627807617188,2766.9912109375
2023-07-18,125.64840698242188,347.499755859375,242.8619537353516,76.05229949951172,93.75911712646484,53.86480712890625,75.96900939941406,464.3395385742188,240.13206481933597,110.76122283935548,2778.26953125
2023-07-19,125.9584503173828,350.1349182128906,244.5303497314453,76.12934112548828,94.10045623779295,53.82827377319336,75.96900939941406,466.782470703125,242.2111053466797,111.20285034179688,2794.24755859375
2023-07-20,127.63168334960938,357.0202941894531,246.920166015625,77.841064453125,93.4716796875,54.52236175537109,77.254638671875,475.5073852539063,243.8176727294922,112.88105010986328,2746.31396484375
2023-07-21,127.90767669677734,360.5905151367188,247.64166259765625,78.11493682861328,94.0106430053711,54.61368942260742,77.7722396850586,476.0308837890625,244.00668334960935,114.02930450439452,2677.703125
2023-07-24,127.51092529296876,358.97540283203125,246.649658203125,77.71268463134766,93.77708435058594,54.06572723388672,77.8724136352539,474.8093872070313,243.25064086914065,113.58766174316406,2700.26025390625
2023-07-25,128.40792846679688,359.740478515625,246.333984375,77.68700408935547,93.95672607421876,54.54063034057617,78.08946228027344,478.8228454589844,247.8812713623047,113.8526382446289,2732.2158203125
2023-07-26,127.85591888427734,360.5905151367188,244.39508056640625,76.80546569824219,94.5316162109375,54.39450454711914,78.0059814453125,482.3128051757813,246.46372985839844,114.73590087890624,2718.11767578125
2023-07-27,129.8568878173828,363.4806823730469,245.7027282714844,77.6698989868164,97.01078033447266,56.29410934448242,77.95589447021484,487.3732604980469,257.0480651855469,115.26586151123048,2773.570068359375
2023-07-28,129.2703857421875,363.0556640625,242.9521331787109,77.2419662475586,96.43589782714844,56.54982376098633,77.97258758544922,484.9302978515625,256.4810485839844,115.0892105102539,2766.05126953125
2023-07-31,128.89093017578125,357.7003173828125,244.03436279296875,77.94377136230469,96.0047378540039,55.34430694580078,75.88553619384766,482.3128051757813,255.81954956054688,113.76432037353516,2762.291748046875
2023-08-02,127.92496490478516,353.6200866699219,243.3128662109375,77.67845153808594,96.38201141357422,55.362571716308594,73.98213195800781,470.0979309082031,255.53602600097656,112.26276397705078,2707.779052734375
2023-08-03,126.66569519042967,351.40997314453125,240.74267578125,76.22348022460938,94.639404296875,55.23471450805664,74.38284301757812,468.00396728515625,253.45697021484372,111.99778747558594,2679.582763671875
2023-08-04,126.9416961669922,354.3851318359375,239.02919006347656,76.2320327758789,93.56150817871094,55.435638427734375,73.19739532470703,476.0308837890625,263.6632995605469,114.29426574707033,2694.620849609375
2023-08-07,127.30388641357422,356.0852355957031,238.84886169433597,76.89961242675781,93.74115753173828,55.472164154052734,72.99703979492188,480.7423706054688,256.1975402832031,115.35419464111328,2702.139892578125
2023-08-08,126.63121032714844,354.55517578125,240.29177856445312,77.01087188720703,93.45372009277344,54.94246673583984,73.03043365478516,473.9369201660156,252.79544067382807,114.20594024658205,2676.76318359375
2023-08-09,127.21771240234376,357.1903076171875,239.5252227783203,77.60142517089844,93.68726348876952,54.85114288330078,72.89685821533203,477.4268798828125,250.9053649902344,116.4141082763672,2667.3642578125
2023-08-10,127.68342590332033,359.4004211425781,240.69757080078125,77.5243911743164,94.35196685791016,55.16165542602539,73.09721374511719,484.0578308105469,253.55148315429688,117.65067291259766,2722.817138671875
2023-08-11,126.40696716308594,352.260009765625,239.11936950683597,77.69557189941406,93.48965454101562,54.65022277832031,71.11033630371094,481.4403076171875,248.3538055419922,116.67909240722656,2680.522705078125
2023-08-14,126.75196075439452,352.5150451660156,238.84886169433597,77.81539154052734,93.86691284179688,54.72328186035156,71.42756652832031,483.3598327636719,248.0702972412109,117.29737091064452,2692.7412109375
2023-08-15,125.7686767578125,349.369873046875,236.50408935546875,77.22483825683594,92.51953887939452,54.79634475708008,70.80979919433594,476.0308837890625,243.91217041015625,115.88414001464844,2636.348388671875
2023-08-16,125.68244171142578,349.28485107421875,235.0160675048828,77.10502624511719,93.61540222167967,54.81461334228516,70.45917510986328,475.3328857421875,243.25064086914065,116.94406127929688,2645.747314453125
2023-08-17,124.40597534179688,346.4797058105469,232.6262359619141,76.90817260742188,92.7890167236328,54.39450454711914,70.42577362060547,470.2724304199219,236.82444763183597,116.23745727539062,2605.33251953125
2023-08-18,123.88843536376952,344.8646240234375,230.0109405517578,76.50592041015625,93.2920379638672,54.19358444213867,70.02506256103516,468.3529357910156,233.89486694335935,115.53084564208984,2585.595458984375
2023-08-21,123.95746612548828,346.22467041015625,229.3345642089844,77.02798461914062,93.56150817871094,53.280311584472656,69.84140014648438,471.8429260253906,231.4377593994141,116.4141082763672,2575.256591796875
2023-08-22,124.1471939086914,344.52459716796875,228.207275390625,77.57574462890625,93.56150817871094,53.77348327636719,69.44068908691406,471.4939270019531,231.6267852783203,116.32577514648438,2579.956298828125
2023-08-23,124.8199691772461,345.629638671875,236.77462768554688,77.34466552734375,94.06452941894533,52.95153427124024,70.29220581054688,471.8429260253906,232.66632080078125,115.53084564208984,2635.408447265625
2023-08-24,124.78547668457033,346.0546875,234.61024475097656,76.90817260742188,94.9448013305664,52.58622741699219,70.54264831542969,473.587890625,227.65765380859372,116.59075164794922,2673.003662109375
2023-08-25,124.73368072509766,346.22467041015625,233.75352478027344,76.7883529663086,95.42986297607422,52.53142929077149,70.62612915039062,468.87646484375,226.52362060546875,116.32577514648438,2677.703125
2023-08-28,125.68244171142578,348.6048278808594,233.7084197998047,77.42169952392578,95.71730041503906,53.07939147949219,71.16041564941406,472.3664245605469,229.2642059326172,117.29737091064452,2690.861328125
2023-08-29,126.3034210205078,351.239990234375,235.42189025878903,77.51583862304688,96.07659912109376,53.29858016967773,71.71141052246094,478.6483459472656,232.4773101806641,118.00398254394533,2726.57666015625
2023-08-30,126.26892852783205,350.9849548339844,236.0982666015625,76.96808624267578,95.50172424316406,53.1889877319336,71.57783508300781,476.3798828125,232.7608184814453,118.09230041503906,2745.3740234375
2023-08-31,126.14815521240234,352.7700500488281,234.7455139160156,76.43743896484375,95.57359313964844,53.481231689453125,71.71141052246094,483.8832702636719,236.63543701171875,118.88724517822266,2770.750732421875
2023-09-01,125.71697235107422,353.1950988769531,233.97900390625,76.47168731689453,94.72923278808594,53.11592102050781,71.4943618774414,484.9302978515625,233.4223175048828,119.41719818115234,2752.89306640625
