Date,Close,High,Low,Open,Volume
2014-04-28,71.25750732421875,71.47038003975963,70.61890541812373,70.8317781336646,100720
2014-04-29,71.41715240478516,71.78966946791726,71.04463534165306,71.31072011821355,92341
2014-04-30,72.05575561523438,72.32184039685676,70.67211962295589,71.31072147479696,107457
2014-05-02,72.48149108886719,72.85400814982961,71.84288925289405,71.84288925289405,115384
2014-05-05,71.84288787841797,72.85400675600913,71.31071833857784,72.85400675600913,59608
2014-05-06,71.57679748535156,72.162187181292,71.41714501188943,72.00253470782987,101109
2014-05-07,72.58792877197266,72.58792877197266,71.68324209372234,72.32184397717765,104168
2014-05-08,71.84288787841797,73.01365924201372,71.63002331058702,72.64114218817818,85327
2014-05-09,72.0025405883789,72.42827784562778,71.41715084462886,71.41715084462886,74199
2014-05-12,72.85401153564453,72.85401153564453,72.05575717351434,72.108977379095,85082
2014-05-13,72.32183074951172,73.6522544801522,71.84288145458595,72.64113569297024,131317
2014-05-14,72.05575561523438,72.53471309431252,71.73645874944539,72.4814928898828,86116
2014-05-15,70.99141693115234,72.1621964737974,70.40603528009296,72.1621964737974,112099
2014-05-16,70.88497924804688,71.15106401108028,69.87386039662495,71.09785193063114,88003
2014-05-19,70.24638366699219,71.04463802684437,70.03351908580358,70.4592482481808,101898
2014-05-20,69.60777282714844,70.67211183637009,69.55455262858247,70.246374608629,74066
2014-05-21,69.92707824707031,70.35281552710576,68.8627391071133,69.34169659225188,105006
2014-05-22,71.31072235107422,71.31072235107422,69.92707822153018,69.92707822153018,80004
2014-05-23,71.94932556152344,72.1089780595086,70.93820660805635,71.78967306353827,101528
2014-05-26,72.37506103515625,72.37506103515625,71.57680668550378,71.84289146872128,52940
2014-05-27,72.48149108886719,72.6411435779262,71.84288925289405,72.37505880291549,56852
2014-05-28,72.16218566894531,72.53470268570847,72.05574527535988,72.26861794226879,52146
2014-05-30,72.37506103515625,72.4814933243906,71.84289146872128,71.94932375795564,94362
2014-06-02,72.6411361694336,73.01365319240392,72.37505142156022,72.58791597175409,91309
2014-06-03,73.91834259033203,73.97156279008453,72.90722375713368,73.06687623612879,134945
2014-06-04,73.43939971923828,73.91834907799763,73.12009473322331,73.75870470525327,66958
2014-06-05,73.43939971923828,73.86513699383721,73.06688264906289,73.65226429640619,65713
2014-06-06,73.22653198242188,73.65226111838793,72.90722701018457,73.22653198242188,75751
2014-06-10,73.70548248291016,73.8119147685802,72.8540079570241,72.8540079570241,126299
2014-06-11,72.7475814819336,73.81192066417186,72.32184418498557,73.81192066417186,62979
2014-06-12,72.37506103515625,72.69436602312248,72.10897625193876,72.428281239905,61630
2014-06-13,72.21540832519531,72.5347133122066,71.84289125385757,72.16219624086885,49495
2014-06-16,71.47036743164062,72.37505398236775,71.36393515277784,71.68323198936616,70415
2014-06-17,71.20428466796875,71.84288647928767,71.04463218507337,71.31071694981146,76328
2014-06-18,69.39490509033203,71.52358326022275,69.39490509033203,71.47037117813315,206893
2014-06-19,68.54344177246094,69.6077809052002,68.3305690737552,69.50134861597891,213957
2014-06-20,69.2884750366211,69.2884750366211,68.38378840934386,69.12882254468674,176254
2014-06-23,67.95805358886719,69.44813003356336,67.74518900545202,69.07561295245516,133534
2014-06-24,67.47909545898438,68.33056180240975,66.30832010147942,67.90482863069705,164817
2014-06-25,66.78726959228516,67.63873994637575,66.68083732057292,67.53230767466351,91546
2014-06-26,66.57440185546875,67.31943994754684,65.51006288396603,66.84048659834443,110282
2014-06-27,66.36154174804688,66.84049515858874,66.04224082772947,66.78727901522441,55059
2014-06-30,66.20189666748047,66.62762989606675,65.66972708664883,66.5211976039531,102721
2014-07-01,65.93580627441406,66.41475966849157,65.51006902187153,66.41475966849157,58612
2014-07-02,65.8293685913086,66.14867355428197,65.35041926711105,65.93580493234347,60920
2014-07-03,66.095458984375,66.36154376943308,65.35042483431766,65.82937419931692,77282
2014-07-04,66.095458984375,66.73406490459337,66.095458984375,66.095458984375,74813
